"","aacode","welshId","usedColumns"
"536","j1214206","392","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1882,1900]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype sandstone; householdincomebeforetax (1.8e+04,1.98e+04]"
"537","j1503101","393","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1900,1920]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (1.5,2.5]; externalwallconstructiontype sandstone"
"538","k3166705","394","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1920,1935]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; householdincomebeforetax (1.62e+04,1.8e+04]"
"539","j0314301","395","builtformtype detached; mainheatingfuel mains_gas; buildyear (1962,1965]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; externalwallconstructiontype cavity; insulationthickness (37.5,62.5]; children [-0.5,0.5]; chiefincomeearnersage (64,68]"
"540","j1361406","396","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1900,1920]; morphologytype urban; tenuretype privaterented; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; householdincomebeforetax (1.62e+04,1.8e+04]; hasdisabledorsickoccupant FALSE"
"541","j1192211","397","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1900,1920]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"542","k3100708","397","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1900,1920]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"543","k1172717","398","builtformtype endterrace; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype housingassociation; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (62.5,87.5]"
"544","k4039806","399","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (2000,2012]; morphologytype urban; tenuretype privaterented; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; householdincomebeforetax (1.45e+04,1.62e+04]; children (0.5,1.5]; hasdisabledorsickoccupant FALSE"
"545","j0482413","400","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1945,1950]; morphologytype urban; tenuretype localauthority; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (225,275]; children (1.5,2.5]"
"546","j1411209","401","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1950,1955]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (37.5,62.5]"
"547","k3162322","402","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype localauthority; numofbedrooms (0.5,1.5]; externalwallconstructiontype cavity; householdincomebeforetax (1.28e+04,1.45e+04]; children [-0.5,0.5]; chiefincomeearnersage (64,68]"
"548","k5154524","403","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1945,1950]; morphologytype urban; tenuretype localauthority; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; chiefincomeearnersage (42,46]"
"549","k2070104","404","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (225,275]; householdincomebeforetax (3.03e+04,3.49e+04]"
"550","j0801205","405","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1920,1935]; morphologytype urban; tenuretype localauthority; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (325,368]; householdincomebeforetax [-2.21e+03,8.92e+03]"
"551","j0931401","406","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1945,1950]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (275,325]; children (1.5,2.5]; chiefincomeearnersage (35,39]"
"552","k7168712","407","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype localauthority; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; children (0.5,1.5]"
"553","j1533302","408","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1945,1950]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; householdincomebeforetax (3.49e+04,4.14e+04]"
"554","j1192105","409","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1962,1965]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (138,175]"
"555","k2052419","410","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1970,1975]; morphologytype urban; tenuretype localauthority; externalwallconstructiontype cavity; insulationthickness (225,275]"
"556","j0543403","411","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1955,1962]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (62.5,87.5]; hasdisabledorsickoccupant FALSE"
"557","k5050415","411","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1955,1962]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (62.5,87.5]; hasdisabledorsickoccupant FALSE"
"558","j1064208","412","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (1970,1975]; morphologytype urban; tenuretype localauthority; numofbedrooms (0.5,1.5]; externalwallconstructiontype cavity; children [-0.5,0.5]; chiefincomeearnersage (68,73]; hasdisabledorsickoccupant FALSE"
"559","k5066822","412","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (1970,1975]; morphologytype urban; tenuretype localauthority; numofbedrooms (0.5,1.5]; externalwallconstructiontype cavity; children [-0.5,0.5]; chiefincomeearnersage (68,73]; hasdisabledorsickoccupant FALSE"
"560","k8006327","413","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1920,1935]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; householdincomebeforetax (3.49e+04,4.14e+04]"
"561","k1147512","414","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1920,1935]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (37.5,62.5]; householdincomebeforetax (4.14e+04,5.27e+04]; children (0.5,1.5]"
"562","j1253409","415","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1955,1962]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (225,275]; householdincomebeforetax (1.62e+04,1.8e+04]"
"563","j0254304","416","builtformtype purposebuiltlowriseflat; mainheatingfuel electricity; buildyear (1990,2000]; morphologytype urban; tenuretype housingassociation; numofbedrooms (0.5,1.5]; externalwallconstructiontype cavity; householdincomebeforetax (8.92e+03,1.11e+04]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"564","j1013104","416","builtformtype purposebuiltlowriseflat; mainheatingfuel electricity; buildyear (1990,2000]; morphologytype urban; tenuretype housingassociation; numofbedrooms (0.5,1.5]; externalwallconstructiontype cavity; householdincomebeforetax (8.92e+03,1.11e+04]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"565","j0254208","417","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype urban; tenuretype localauthority; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; householdincomebeforetax (8.92e+03,1.11e+04]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"566","k2134312","417","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype urban; tenuretype localauthority; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; householdincomebeforetax (8.92e+03,1.11e+04]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"567","k5013624","418","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; householdincomebeforetax (2.71e+04,3.03e+04]"
"568","j1001405","419","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1990,2000]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (225,275]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"569","j1341105","419","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1990,2000]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (225,275]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"570","k2176314","420","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype housingassociation; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (175,225]; children (0.5,1.5]; hasdisabledorsickoccupant TRUE"
"571","k5175522","420","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype housingassociation; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (175,225]; children (0.5,1.5]; hasdisabledorsickoccupant TRUE"
"572","j0242303","421","builtformtype detached; mainheatingfuel mains_gas; buildyear (1990,2000]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; externalwallconstructiontype cavity; insulationthickness (112,138]; householdincomebeforetax (5.27e+04,4.25e+05]"
"573","j1391204","422","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1990,2000]; morphologytype urban; tenuretype housingassociation; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"574","k2130614","422","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1990,2000]; morphologytype urban; tenuretype housingassociation; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"575","j0531105","423","builtformtype detached; mainheatingfuel mains_gas; buildyear (1900,1920]; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; insulationthickness (138,175]"
"576","k3049103","424","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1882,1900]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (4.5,5.5]; householdincomebeforetax (4.14e+04,5.27e+04]; chiefincomeearnersage (53,57]"
"577","k7147320","425","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1882,1900]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype graniteorwhinstone; insulationthickness (225,275]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"578","j1002204","426","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1962,1965]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (37.5,62.5]; householdincomebeforetax (1.98e+04,2.2e+04]"
"579","j0952403","427","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype urban; tenuretype privaterented; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (12.5,37.5]; children (1.5,2.5]"
"580","j0154301","428","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype privaterented; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (175,225]"
"581","j1153223","429","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype urban; tenuretype privaterented; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"582","j0081406","430","builtformtype detached; mainheatingfuel mains_gas; buildyear (1920,1935]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]"
"583","j0783408","431","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1950,1955]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; householdincomebeforetax (1.45e+04,1.62e+04]"
"584","k3009730","432","builtformtype endterrace; mainheatingfuel mains_gas; buildyear (1962,1965]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"585","k1179823","433","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1970,1975]; morphologytype urban; tenuretype privaterented; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]"
"586","j0334211","434","builtformtype endterrace; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"587","k1160307","434","builtformtype endterrace; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"588","k6053922","435","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1990,2000]; morphologytype urban; tenuretype housingassociation; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; children (1.5,2.5]"
"589","k8149420","436","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1990,2000]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; hasdisabledorsickoccupant FALSE"
"590","j1214206","437","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1882,1900]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype sandstone; insulationthickness [-17.5,12.5]"
"591","j0404101","438","builtformtype purposebuiltlowriseflat; mainheatingfuel electricity; buildyear (1981,1990]; morphologytype urban; tenuretype housingassociation; numofbedrooms (0.5,1.5]; externalwallconstructiontype cavity; householdincomebeforetax (1.11e+04,1.28e+04]; children [-0.5,0.5]; chiefincomeearnersage (57,61]"
