aacode,manufacturer,brand,model,qualifier,boilertype,fueltype,fluetype,condensing,annualefficiency,winterefficiency,summerefficiency,storeboilervolume,storesolarvolume,storeinsulationthickness,row
J0702204,halstead boilers,halstead,ace he35,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.3,90.2,80.1,0.0,0.0,0.0,2043
J0702210,ideal boilers,ideal,mini,he c28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.5,87.4,77.3,0.0,0.0,0.0,2864
J0702310,baxi spa,baxi,combi,105 e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,3235
J0703306,baxi heating,baxi heating,solo 2,60 pf,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,68.0,69.0,59.0,0.0,0.0,0.0,639
J0703311,worcester heat systems,worcester,28 cdi,rsf,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.9,79.8,69.7,0.0,0.0,0.0,3179
J0703406,worcester bosch group,british gas,532,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.3,80.2,0.0,0.0,0.0,2472
J0704106,potterton myson,potterton myson,netaheat electronic,10/16e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,68.0,69.0,59.0,0.0,0.0,0.0,202
J0704308,worcester heat systems,worcester,greenstar,30 si,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2605
J0711204,Vaillant,Vaillant,Ecotec Plus,630,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1806
J0711208,vaillant,vaillant,ecotec plus,612,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1808
J0711307,remeha,remeha,avanta plus,18s,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2271
J0711410,baxi potterton,potterton,suprima,60l,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.1,79.0,68.9,0.0,0.0,0.0,1658
J0712102,potterton myson,potterton myson,suprima 50,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,77.5,78.4,68.3,0.0,0.0,0.0,736
J0712201,potterton international heating,potterton international heating,flamingo,cf35/50,REGULAR,MAINS_GAS,OPEN_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,450
J0712211,vaillant,vaillant,ecotec plus,615,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1810
J0712406,ideal boilers,ideal,elise,h24,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2431
J0713106,baxi spa,baxi,combi,80 e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.6,79.5,69.4,0.0,0.0,0.0,3215
J0713208,baxi uk,baxi,solo 3 pfl,50,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,1662
J0713211,remeha,remeha,avanta plus,18s,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2271
J0713306,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
J0713408,Remeha,Broag Remeha,Avanta Plus,24s,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.2,90.2,79.5,0.0,0.0,0.0,2085
J0714306,baxi heating,baxi heating,solo,50/4 rs,REGULAR,MAINS_GAS,BALANCED_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,405
J0714401,baxi potterton,potterton,profile,50el,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.3,79.2,69.1,0.0,0.0,0.0,1283
J0714407,baxi potterton,potterton,suprima,30 he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.6,86.5,76.4,0.0,0.0,0.0,2967
J0721101,baxi potterton,potterton,suprima,100l,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,1297
J0721201,ideal boilers,ideal,icos,he 12,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2280
J0721202,potterton myson,potterton,profile,100e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,73.9,74.8,64.7,0.0,0.0,0.0,802
J0721204,baxi potterton,baxi potterton,potterton promax,system he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1148
J0721208,ferroli,ferroli,optimax he plus,31 c,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,89.9,79.8,0.0,0.0,0.0,2208
J0721209,hepworth heating,glow-worm,ultimate 100 ff,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.5,80.4,70.3,0.0,0.0,0.0,3107
J0722104,baxi heating,potterton,promax sl,12,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2086
J0722106,hepworth heating,glow-worm,micron 50ff,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.9,79.8,69.7,0.0,0.0,0.0,3181
J0722112,alpha therm,alpha,cd32c,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1360
J0722203,worcester bosch group,worcester,greenstar,15ri,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2614
J0722305,potterton myson,potterton,profile,50e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,75.4,76.3,66.2,0.0,0.0,0.0,791
J0722309,baxi uk,baxi,solo 3 pfl,30,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.4,80.3,70.2,0.0,0.0,0.0,1558
J0722405,baxi potterton,potterton,suprima,30l,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,1185
J0722409,ideal boilers,ideal,isar,he35,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2574
J0723204,ideal boilers,ideal,icos,he15,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.7,90.7,80.0,0.0,0.0,0.0,2168
J0723402,baxi heating,baxi heating,solo 2,30 pf,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,68.0,69.0,59.0,0.0,0.0,0.0,637
J0723406,potterton myson,potterton myson,suprima 50,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,77.5,78.4,68.3,0.0,0.0,0.0,736
J0723410,baxi potterton,baxi potterton,potterton promax,system he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1148
J0724107,vaillant,vaillant,ecomax,828/2e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1603
J0724211,baxi heating,potterton,promax sl,15,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1779
J0724212,baxi heating,potterton,promax sl,15,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1779
J0724302,Vaillant,Vaillant,Ecotec Plus,630,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1806
J0731209,baxi potterton,potterton,performa system,12 he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.3,87.3,76.6,0.0,0.0,0.0,2912
J0731310,potterton myson,potterton myson,suprima 30,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,76.6,77.5,67.4,0.0,0.0,0.0,765
J0732403,vaillant,vaillant,ecotec plus,831,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1881
J0732408,range powermax,powermax,140,,CPSU,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,82.1,82.3,80.5,80.0,0.0,50.0,2984
J0732409,ideal boilers,ideal,isar,he35,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2574
J0732411,baxi heating,baxi heating,solo 2,40 rs,REGULAR,MAINS_GAS,BALANCED_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,805
J0734101,ideal boilers,ideal,excel,he c28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.9,86.8,76.7,0.0,0.0,0.0,2937
J0734207,Vaillant,Vaillant,Ecotec Plus,630,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1806
J0734406,baxi potterton,potterton,gold,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1530
J0734407,vaillant,vaillant,ecotec plus,612,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1808
J0741307,vaillant,vaillant,turbomax,vuw 242 eh,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,680
J0741401,worcester heat systems,worcester,greenstar cdi,30 cdi,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.3,80.2,0.0,0.0,0.0,2486
J0741403,glow-worm,glow-worm,spacesaver,38,REGULAR,MAINS_GAS,OPEN_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,119
J0741407,bosch thermotechnology,worcester,greenstar,28 cdi compact,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.8,90.7,89.4,0.0,0.0,0.0,2111
J0741409,baxi potterton,baxi potterton,potterton promax,system he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1148
J0742102,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
J0742204,vaillant,vaillant,thermocompact,615e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.0,80.0,69.3,0.0,0.0,0.0,1652
J0742208,potterton myson,potterton myson,suprima 100,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.3,79.2,69.1,0.0,0.0,0.0,722
J0742211,potterton myson,potterton myson,suprima 30,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,76.6,77.5,67.4,0.0,0.0,0.0,765
J0742301,potterton myson,potterton myson,kingfisher,cf100,REGULAR,MAINS_GAS,OPEN_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,157
J0742304,vokera,vokera,linea,28he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.5,89.4,79.3,0.0,0.0,0.0,2583
J0743106,worcester heat systems,worcester,greenstar,30 si,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2605
J0743201,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
J0743205,hepworth heating,glow-worm,30cxi,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.5,89.4,79.3,0.0,0.0,0.0,2336
J0744202,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
J0744206,worcester heat systems,worcester,28i junior,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.9,79.8,69.7,0.0,0.0,0.0,3177
J0744406,baxi heating,potterton,promax sl,12,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2086
J0751202,worcester heat systems,worcester,240bf,,INSTANT_COMBI,MAINS_GAS,BALANCED_FLUE,false,65.0,66.0,57.0,0.0,0.0,0.0,544
J0751203,baxi uk,baxi,solo 3 pfl,50,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,1662
J0751204,baxi potterton,potterton,performa,24 eco he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.4,87.3,77.2,0.0,0.0,0.0,2888
J0751206,baxi heating,baxi heating,solo 2,30 pf,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,68.0,69.0,59.0,0.0,0.0,0.0,637
J0752106,caradon ideal,caradon ideal,mexico slimline,rs40,REGULAR,MAINS_GAS,BALANCED_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,240
J0752107,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
J0752203,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
J0752402,warmflow engineering,warmflow,90/120 bluebird,,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,false,84.3,85.4,73.7,0.0,0.0,0.0,691
J0753204,biasi spa,biasi,garda,m90f. 24s,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.2,79.1,69.0,0.0,0.0,0.0,1446
J0754306,baxi heating,main,combi,25 eco,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,89.9,79.8,0.0,0.0,0.0,1891
J0754405,fer industrie,fer industrie,falcon ii,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,3334
J0754407,baxi heating,baxi,duo-tec combi,28 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1519
J0761104,baxi spa,baxi,maxflow combi,wm,STORAGE_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.0,79.8,70.7,54.0,0.0,14.0,1252
J0761109,ideal boilers,ideal,isar he 30,he30,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2570
J0761202,baxi heating,baxi heating,solo 2,40 pf,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,68.0,69.0,59.0,0.0,0.0,0.0,641
J0761206,baxi potterton,main,combi,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.4,87.3,77.2,0.0,0.0,0.0,2883
J0761301,vaillant,vaillant,ecotec plus,615,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1810
J0761309,baxi potterton,potterton,suprima,40l,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,1269
J0761404,ideal boilers,ideal,classic,ff 350,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.6,80.5,70.4,0.0,0.0,0.0,1127
J0762107,hepworth heating,glow-worm,ultimate 100 ff,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.5,80.4,70.3,0.0,0.0,0.0,3107
J0762303,worcester heat systems,worcester,greenstar r,28 he system,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2012
J0762310,worcester heat systems,worcester,greenstar,24 ri,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.2,90.2,79.5,0.0,0.0,0.0,2473
J0762407,hepworth heating,glow-worm,30cxi,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.5,89.4,79.3,0.0,0.0,0.0,2336
J0763109,worcester heat systems,worcester,24cdi,rsf serial asc,INSTANT_COMBI,BULK_LPG,FAN_ASSISTED_BALANCED_FLUE,false,80.5,81.4,71.3,0.0,0.0,0.0,820
J0763110,potterton international heating,potterton international heating,kingfisher 2,rs60,REGULAR,MAINS_GAS,BALANCED_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,589
J0763305,ideal boilers,ideal,isar,he35,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2574
J0763307,potterton myson,potterton myson,puma 80,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,75.2,76.1,66.0,0.0,0.0,0.0,796
J0763309,vaillant,vaillant,thermocompact,vu 142 eh,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,75.8,76.8,66.1,0.0,0.0,0.0,688
J0763409,vaillant group,glow-worm,flexicom 30cx,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.3,89.2,79.1,0.0,0.0,0.0,2741
J0763410,merloni termosanitari spa,ariston,clas he 24 system,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,2198
J0764104,worcester bosch group,worcester,greenstar,18ri,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2617
J0764209,hrm boilers,hrm boilers,wallstar 15/20,12,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,false,85.3,86.4,74.7,0.0,0.0,0.0,4661
J0764304,ideal boilers,ideal,logic combi,30,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,89.9,87.3,0.0,0.0,0.0,1854
J0764406,baxi potterton,baxi potterton,potterton promax,system he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1148
J0771206,potterton myson,potterton,profile,60e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,75.1,76.0,65.9,0.0,0.0,0.0,798
J0771301,ideal boilers,ideal,icos,he36,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1986
J0771302,worcester heat systems,worcester,28i junior,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.9,79.8,69.7,0.0,0.0,0.0,3177
J0771308,baxi heating,main,combi,30 eco,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2563
J0771411,baxi potterton,baxi potterton,potterton promax,system he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1148
J0772209,baxi potterton,baxi potterton,potterton promax,system he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1148
J0772308,potterton myson,potterton myson,suprima 40,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,76.8,77.7,67.6,0.0,0.0,0.0,754
J0772401,ideal boilers,ideal,istor,he325,STORAGE_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.5,90.3,81.2,120.0,0.0,25.0,1946
J0772402,bosch thermotechnology,worcester,greenstar danesmoor wall mounted,18/25,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,true,90.7,91.8,80.1,0.0,0.0,0.0,4229
J0772406,vokera,vokera,syntesi,29e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1609
J0773108,Vaillant,Vaillant,Ecotec Plus,630,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1806
J0773201,vokera,vokera,linea 24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,77.5,78.4,68.3,0.0,0.0,0.0,737
J0773210,potterton myson,potterton,profile,40e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,71.8,72.7,62.6,0.0,0.0,0.0,803
J0773305,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
J0773401,worcester heat systems,worcester,danesmoor,20/25.ooo,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,false,83.9,85.0,73.3,0.0,0.0,0.0,4921
J0774104,vokera,vokera,compact,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,80.3,81.2,71.1,0.0,0.0,0.0,3011
J0774203,baxi heating,baxi heating,solo 2,30 pf,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,68.0,69.0,59.0,0.0,0.0,0.0,637
J0774209,ideal boilers,ideal,icos,he15,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.7,90.7,80.0,0.0,0.0,0.0,2168
J0774304,baxi uk,baxi,solo 3 pfl,60,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,1654
J0774306,vaillant,vaillant,ecomax,622e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,698
J0774307,Vaillant,Vaillant,Ecotec Plus,630,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1806
J0774309,Vaillant,Vaillant,Ecotec Plus,630,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1806
J0774404,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
J0774410,worcester bosch group,worcester,greenstar,24i system,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.2,90.2,79.5,0.0,0.0,0.0,2488
J0781301,gah heating products,gah heating products,40/60,select,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,false,81.8,82.9,71.2,0.0,0.0,0.0,982
J0782302,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
J0782304,baxi potterton,potterton,suprima,60 he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.6,86.5,76.4,0.0,0.0,0.0,2957
J0782305,boulter boilers,boulter,economy,50/70,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,false,70.0,71.0,59.0,0.0,0.0,0.0,5166
J0782404,baxi heating,baxi heating,bermuda,45/4e,REGULAR,MAINS_GAS,OPEN_FLUE,false,76.8,77.7,67.6,0.0,0.0,0.0,1056
J0783408,baxi potterton,baxi,bermuda,51/5,REGULAR,MAINS_GAS,OPEN_FLUE,false,78.0,79.0,68.3,0.0,0.0,0.0,1663
J0784103,baxi potterton,main,combi,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.4,87.3,77.2,0.0,0.0,0.0,2883
J0791102,vaillant,vaillant,turbomax pro,28e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.7,80.6,70.5,0.0,0.0,0.0,1645
J0791107,boulter boilers,boulter,camray 5,combi,STORAGE_COMBI,OIL,FAN_ASSISTED_BALANCED_FLUE,false,81.8,82.7,74.6,40.0,0.0,15.0,852
J0791409,Vaillant,Vaillant,Turbomax,VUW 282 EH,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.7,79.6,69.5,0.0,0.0,0.0,678
J0792110,vaillant,vaillant,turbomax plus,824e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.6,80.5,70.4,0.0,0.0,0.0,1648
J0792301,vaillant group uk,glow-worm,betacom 24c,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.6,86.5,76.4,0.0,0.0,0.0,2973
J0792403,halstead boilers,halstead,eden sbx 30,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.5,90.5,79.8,0.0,0.0,0.0,2173
J0792405,vaillant,vaillant,ecotec plus 415,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2103
J0792407,worcester heat systems,worcester,15 cbi,rsf,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,76.6,77.5,67.4,0.0,0.0,0.0,770
J0792409,vaillant,vaillant,ecomax,824/2e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1604
J0793109,baxi heating,baxi heating,bermuda,552,REGULAR,MAINS_GAS,OPEN_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,449
J0793212,baxi potterton,baxi potterton,potterton promax,system he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1148
J0793302,bosch thermotechnology,worcester,greenstar,15 i system,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2618
J0793310,worcester heat systems,worcester,26 cdi,xtra,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.4,86.3,76.2,0.0,0.0,0.0,879
